//RAGE 3.5 Graphics Preset Style
//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// EXTRASUNNY_SMOG_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// SUNNY_SMOG_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// CLOUDY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
10 30 30	157 176 208	255 255 255	10 10 10	10 23 33	10 10 0	10 0 0	1.00 1.00 0.20 200 100 0	700.00 79.00 1.00 30 20 0	23 28 30	55 55 66 240	255 124 124 124	255 45 49 32	155 51 0 0.5
//5AM
10 24 27	160 171 202	255 255 255	10 10 10	10 22 33	10 10 0	10 0 0	1.00 1.00 0.10 200 100 0	700.00 -22.00 1.00 70 27 10	23 28 30	55 55 66 240	255 80 85 91	255 98 120 120	155 100 0 0.5
//6AM
16 31 31	163 187 192	255 255 255	22 22 22	15 25 27	0 0 0	0 0 0	3.40 0.90 0.10 200 100 0	700.00 90.00 0.80 100 34 25	23 28 30	77 77 88 240	255 63 80 80	255 122 122 90	155 180 0 0.5
//7AM
22 22 22	190 176 169	255 255 255	125 145 151	125 145 151	0 0 0	0 0 0	0.00 0.70 0.10 80 50 0	700.00 -22.00 0.50 120 40 40	92 116 125	77 77 88 240	255 124 124 124	255 45 28 12	155 180 0 0.5
//Midday
22 22 22	190 176 169	255 255 255	125 145 151	125 145 151	10 10 0	10 0 0	2.80 0.50 0.10 80 0 120	700.00 -22.00 0.30 120 100 100	92 116 123	125 125 125 240	255 80 80 80	255 122 122 122	155 180 0 0.5
//7PM
22 22 22	190 176 169	255 255 255	125 145 151	125 145 151	0 0 0	0 0 0	3.50 1.00 0.10 80 0 0	700.00 -22.00 0.80 120 100 100	92 116 123	123 128 134 240	255 44 44 44	255 122 122 122	155 180 0 0.5
//8PM
22 22 22	190 176 169	255 255 255	34 56 62	62 72 75	0 0 0	0 0 0	0.00 1.00 0.10 80 50 0	700.00 -22.00 1.00 120 100 100	46 58 61	122 126 134 240	255 90 90 90	255 90 122 122	155 180 0 0.5
//10PM
24 28 20	222 200 200	255 255 255	15 15 20	20 22 22	10 10 0	10 0 0	1.00 1.00 0.40 200 100 0	700.00 111.00 1.00 70 27 10	23 28 30	10 70 60 240	255 64 64 100	255 69 70 87	155 20 0 0.5
//
//////////// SUNNY_SF
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// EXTRASUNNY_SF
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// CLOUDY_SF
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 30	108 108 101	255 255 255	11 11 11	11 11 11	10 10 0	10 0 0	1.00 1.00 1.00 200 100 0	1150.00 -22.00 1.00 30 20 0	23 28 30	55 55 66 240	255 64 64 12	255 88 66 66	155 0 0 0.5
//5AM
30 22 30	108 108 101	255 255 255	14 14 14	14 14 14	10 10 0	10 0 0	0.00 1.00 1.00 200 100 0	1150.00 -22.00 1.00 70 27 10	23 28 30	55 55 66 240	255 77 67 52	255 85 72 66	155 0 0 0.5
//6AM
30 30 30	153 153 153	255 255 255	41 46 47	31 36 37	10 10 0	10 0 0	3.40 0.90 0.90 200 100 0	1150.00 -22.00 0.80 100 34 25	23 28 30	77 77 88 240	255 64 64 64	255 77 77 77	155 0 0 0.5
//7AM
5 5 12	153 153 153	255 255 255	62 72 75	62 72 75	10 10 0	10 0 0	0.00 0.70 0.80 200 50 0	1150.00 -22.00 0.50 120 40 40	46 58 61	77 77 88 240	255 124 124 124	255 48 48 48	155 0 0 0.5
//Midday
5 5 12	122 123 123	255 255 255	125 145 151	125 145 151	10 10 0	10 0 0	2.80 0.50 0.70 80 0 120	1150.00 -22.00 0.30 120 100 100	92 116 123	125 125 125 240	255 124 124 124	255 48 48 48	155 0 0 0.5
//7PM
5 30 30	123 123 123	255 255 255	62 72 75	62 72 75	10 10 0	10 0 0	3.50 1.00 1.00 80 0 0	1150.00 -22.00 0.80 120 100 100	46 58 61	123 128 134 240	255 124 124 124	255 48 48 48	155 0 0 0.5
//8PM
30 30 30	108 108 108	255 255 255	62 72 75	62 72 75	10 10 0	10 0 0	2.00 1.00 1.00 80 50 0	1150.00 -22.00 1.00 120 100 100	46 58 61	122 126 134 240	255 64 64 55	255 48 48 48	155 0 0 0.5
//10PM
30 30 30	108 108 108	255 255 255	41 46 47	31 36 37	10 10 0	10 0 0	1.00 1.00 1.00 200 100 0	1150.00 -22.00 1.00 70 27 10	23 28 30	77 77 88 240	255 64 64 12	255 48 48 48	155 0 0 0.5
//
//////////// RAINY_SF
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
10 10 10	167 198 223	255 255 255	69 69 69	69 69 69	0 0 0	0 0 0	1.00 1.00 0.50 200 10 0	650.00 5.00 1.00 30 20 0	0 0 0	59 68 77 240	255 124 124 124	255 16 48 10	155 0 0 0.9
//5AM
10 10 10	167 198 223	255 255 255	69 69 69	69 69 69	0 0 0	0 0 0	0.00 1.00 0.60 200 10 0	650.00 5.00 1.00 70 27 10	0 0 0	59 68 77 240	255 124 124 124	255 0 48 20	155 0 0 0.9
//6AM
10 10 10	135 137 135	255 255 255	106 109 106	107 108 106	0 0 0	0 0 0	3.40 0.90 0.40 200 10 0	650.00 5.00 0.90 100 34 25	0 0 0	62 72 77 240	255 124 124 124	255 0 48 20	155 0 0 0.9
//7AM
10 10 10	135 137 135	255 255 255	106 109 106	107 108 106	0 0 0	0 0 0	2.50 0.70 0.40 80 10 0	650.00 5.00 0.80 120 40 40	0 0 0	107 117 122 240	255 124 124 124	255 0 48 20	155 0 0 0.9
//Midday
10 10 10	135 137 135	255 255 255	109 109 109	109 109 109	0 0 0	0 0 0	1.00 0.50 0.10 80 10 0	650.00 5.00 0.70 120 100 100	0 0 0	141 141 140 240	255 124 124 124	255 30 38 30	155 0 0 0.9
//7PM
10 10 10	135 137 135	255 255 255	109 109 109	109 109 109	0 0 0	0 0 0	3.50 1.00 0.50 80 10 0	650.00 5.00 0.90 120 40 40	0 0 0	116 135 144 240	255 124 124 124	255 10 46 22	155 0 0 0.9
//8PM
10 10 10	167 198 223	255 255 255	106 109 106	107 108 106	0 0 0	0 0 0	2.00 1.00 1.00 80 10 0	650.00 5.00 1.00 120 40 40	0 0 0	132 176 189 240	255 124 124 124	255 0 48 20	155 0 0 0.9
//10PM
10 10 10	167 198 223	255 255 255	69 69 69	69 69 69	0 0 0	0 0 0	1.00 1.00 1.00 200 10 0	650.00 5.00 1.00 70 27 10	0 0 0	161 176 189 240	255 124 124 124	255 0 48 20	155 0 0 0.9
//
//////////// FOGGY_SF
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
33 33 33	141 141 141	255 255 255	36 36 36	36 36 36	10 10 0	10 0 0	1.00 1.00 0.70 60 50 0	150.00 -200.00 1.00 30 20 0	0 0 0	100 120 120 240	255 124 124 124	255 30 30 32	0 120 0.8
//5AM
33 33 33	210 141 141	255 255 255	36 36 36	36 36 36	10 10 0	10 0 0	0.00 1.00 0.70 60 50 0	150.00 -200.00 1.00 70 27 10	0 0 0	100 120 120 240	255 124 124 124	255 30 30 32	0 120 0.8
//6AM
33 33 33	141 141 141	255 255 255	141 141 141	141 141 141	0 10 0	10 0 0	3.40 0.90 0.70 100 22 0	150.00 -200.00 0.80 100 34 25	0 0 0	100 128 120 240	255 124 124 124	255 30 30 32	0 120 0.8
//7AM
33 33 33	141 141 141	255 255 255	141 141 141	141 141 141	10 10 0	10 0 0	2.50 0.70 0.70 100 22 0	150.00 -200.00 0.60 120 40 40	0 0 0	100 128 125 240	255 124 124 124	255 30 30 32	0 120 0.8
//Midday
13 13 13	141 141 141	255 255 255	173 175 173	157 159 155	10 10 0	10 0 0	1.00 0.50 0.30 100 22 0	250.00 -30.00 0.30 120 100 100	0 0 0	100 128 128 240	255 124 124 124	255 30 30 32	0 120 0.8
//7PM
13 13 13	141 141 141	255 255 255	173 175 173	157 159 155	10 10 0	10 0 0	3.50 1.00 0.30 100 22 0	150.00 -70.00 0.80 120 40 40	0 0 0	100 123 124 240	255 124 124 124	255 30 30 32	0 111 0.8
//8PM
13 13 13	141 141 141	255 255 255	36 36 36	36 36 36	10 10 0	10 0 0	2.00 1.00 1.00 100 22 0	150.00 -80.00 1.00 120 40 40	0 0 0	100 121 124 240	255 124 124 124	255 30 30 32	0 120 0.8
//10PM
33 33 33	141 141 141	255 255 255	36 36 36	36 36 36	10 10 0	10 0 0	1.00 1.00 0.70 60 50 0	150.00 -100.00 1.00 70 27 10	0 0 0	100 124 120 240	255 124 124 124	255 30 30 32	0 120 0.8
//
//////////// SUNNY_VEGAS
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
30 30 60	255 255 255	255 255 255	0 0 0	22 34 75	23 21 24	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 -40.00 1.00    30 40 69	30 40 69	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//
//////////// EXTRASUNNY_VEGAS
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//5AM
30 30 60	255 254 254	255 255 255	0 0 0	22 34 75  255 255 250     254 128 1	6.00 1.00 1.00    52 74 76	950.00 -40.00 1.00     30 40 69	30 40 69	30 30 30 240	2 0 0 0	255 122 132 130	255 0 0 0
//6AM
165 104 23	176 176 176	255 255 255	230 91 4	254 195 64	255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.80      222 143 111	222 143 111	30 40 80 240	2 0 0 0    255 110 100 90	255 0 0 0.4
//7AM
62 62 62	255 254 254	255 255 255	0 51 75	99 139 173 255 255 250     254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 0.50    222 143 111	222 143 111	100 100 140 240	2 0 0 0   255 110 100 90	255 0 0 0.4
//Midday
54 54 54	255 254 254 	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 0 1.00    255 255 255	950.00 450.00 0.00    251 251 255	251 251 255	100 100 140 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//7PM
54 54 54	255 254 254	255 255 255	0 51 75	99 139 173	255 255 250     254 128 1	6.00 1.00 1.00   255 148 0	950.00  450.00 0.80   255 147 100	255 147 100	120 100 110 240	2 0 0 0 	255 110 100 90	255 0 0 0.4
//8PM
77 33 7	176 176 176	255 255 255	0 51 75	245 158 87	255 255 250    254 128 1	6.00 1.00 1.00    255 255 255	950.00 450.00 1.00   255 147 100   255 147 100	30 40 80 240	2 0 0 0	255 122 132 130	255 0 0 0.4
//10PM
